sale_id,date,region,tyre_type,tyre_size,units_sold,unit_price,total_sales,revenue,bill_date,price
S02513,2024-01-27,East,Radial,17,128.0,4713.0,603264.0,603264.0,2024-01-27,4713
S02515,2024-05-28,North,Biased,15,76.0,4444.0,337744.0,337744.0,2024-05-28,4444
S02516,2024-01-08,North,Radial,17,124.0,3833.0,475292.0,475292.0,2024-01-08,3833
S02517,2024-07-18,West,Biased,17,104.0,4406.0,443617.5,458224.0,2024-07-18,4406
S02518,2024-02-19,South,Radial,14,136.0,5081.0,691016.0,691016.0,2024-02-19,5081
S02520,2024-02-13,East,Biased,17,101.0,4824.0,487224.0,487224.0,2024-02-13,4824
S02521,2024-05-04,North,Radial,15,80.0,3850.0,308000.0,308000.0,2024-05-04,3850
S02522,2024-02-27,South,Biased,15,139.0,5399.0,750461.0,750461.0,2024-02-27,5399
S02523,2024-01-03,East,Radial,14,56.0,4069.0,227864.0,227864.0,2024-01-03,4069
S02524,2024-03-26,East,Biased,16,62.0,5451.0,337962.0,337962.0,2024-03-26,5451
S02525,2024-03-10,East,Biased,18,103.0,4227.0,435381.0,435381.0,2024-03-10,4227
S02526,2024-05-09,Unknown,Radial,17,62.0,3614.0,224068.0,224068.0,2024-05-09,3614
S02527,2024-06-20,South,Radial,17,69.0,5045.0,443617.5,348105.0,2024-06-20,5045
S02528,2024-01-02,North,Radial,14,147.0,4408.0,647976.0,647976.0,2024-01-02,4408
S02529,2024-04-11,North,Biased,16,59.0,3866.0,228094.0,228094.0,2024-04-11,3866
S02530,2024-02-04,East,Radial,15,101.0,4792.0,483992.0,483992.0,2024-02-04,4792
S02531,2024-04-07,East,Radial,15,86.0,4303.0,370058.0,370058.0,2024-04-07,4303
S02533,2024-04-25,South,Radial,15,76.0,4395.0,334020.0,334020.0,2024-04-25,4395
S02534,2024-01-08,North,Biased,17,83.0,4468.0,370844.0,370844.0,2024-01-08,4468
S02535,2024-05-29,North,Biased,18,148.0,3877.0,577673.0,577673.0,2024-05-29,3877
S02536,2024-02-13,West,Biased,16,111.0,4670.0,518370.0,518370.0,2024-02-13,4670
S02537,2024-07-04,North,Biased,18,65.0,4511.0,293215.0,293215.0,2024-07-04,4511
S02538,2024-02-05,South,Biased,16,108.0,3617.0,390636.0,390636.0,2024-02-05,3617
S02539,2024-07-15,East,Biased,15,70.0,4513.0,315910.0,315910.0,2024-07-15,4513
S02540,2024-03-17,Wst,Radial,14,65.0,4658.0,302770.0,302770.0,2024-03-17,4658
S02541,2024-01-31,Unknown,Biased,18,130.0,4026.0,523380.0,523380.0,2024-01-31,4026
S02542,2024-02-16,North,Radial,18,128.0,5372.0,687616.0,687616.0,2024-02-16,5372
S02543,2024-02-24,South,Radial,17,62.0,4313.0,267406.0,267406.0,2024-02-24,4313
S02544,2024-04-15,West,Radial,17,82.0,3705.0,303810.0,303810.0,2024-04-15,3705
S02546,2024-06-06,East,Biased,14,118.0,4315.0,509170.0,509170.0,2024-06-06,4315
S02547,2024-04-30,South,Biased,17,76.0,3565.0,270940.0,270940.0,2024-04-30,3565
S02548,2024-02-24,West,Biased,17,101.0,5476.0,443617.5,555197.0,2024-02-24,5497
S02549,2024-05-23,North,Radial,15,114.0,3520.24,399342.0,399342.0,2024-05-23,3503
S02550,2024-01-12,North,Biased,15,93.0,3520.24,325686.0,325686.0,2024-01-12,3502
S02551,2024-05-24,West,Biased,17,79.0,4782.0,377778.0,377778.0,2024-05-24,4782
S02552,2024-05-23,South,Biased,16,72.0,5238.0,377136.0,377136.0,2024-05-23,5238
S02553,2024-05-19,West,Biased,14,128.0,3824.0,489472.0,489472.0,2024-05-19,3824
S02554,2024-05-15,West,Biased,17,148.0,4763.0,443617.5,709687.0,2024-05-15,4763
S02555,2024-01-03,South,Biased,16,132.0,4104.0,541728.0,541728.0,2024-01-03,4104
S02556,2024-05-23,North,Radial,16,143.0,4295.0,614185.0,614185.0,2024-05-23,4295
S02557,2024-01-30,East,Radial,17,65.0,4034.0,262210.0,262210.0,2024-01-30,4034
S02558,2024-01-23,South,Biased,16,104.0,5321.0,553384.0,553384.0,2024-01-23,5321
S02559,2024-04-01,East,Radial,18,67.0,4841.0,324347.0,324347.0,2024-04-01,4841
S02560,2024-04-24,North,Radial,16,139.0,4098.0,569622.0,569622.0,2024-04-24,4098
S02561,2024-04-13,West,Biased,17,66.0,4574.0,301884.0,301884.0,2024-04-13,4574
S02562,2024-04-27,East,Radial,16,124.0,5332.0,661168.0,661168.0,2024-04-27,5332
S02563,2024-01-05,North,Biased,17,101.0,4993.0,504293.0,504293.0,2024-01-05,4993
S02564,2024-04-13,North,Radial,15,94.0,4331.0,407114.0,407114.0,2024-04-13,4331
S02565,2024-04-17,West,Biased,17,105.0,4566.0,479430.0,479430.0,2024-04-17,4566
S02566,2024-03-05,West,Radial,16,142.0,4727.0,671234.0,671234.0,2024-03-05,4727
S02567,2024-04-30,North,Radial,17,103.0,3846.0,443617.5,396138.0,2024-04-30,3846
S02568,2024-01-30,North,Radial,14,58.0,4581.0,265698.0,265698.0,2024-01-30,4581
S02569,2024-05-28,East,Radial,17,66.0,3558.0,234828.0,234828.0,2024-05-28,3558
S02570,2024-03-24,North,Biased,17,76.0,4179.0,317604.0,317604.0,2024-03-24,4179
S02571,2024-07-16,Nort,Radial,14,86.0,5209.0,447974.0,447974.0,2024-07-16,5209
S02572,2024-05-29,Unknown,Biased,14,71.0,4010.0,284710.0,284710.0,2024-05-29,4010
S02573,2024-07-18,South,Biased,14,121.0,4841.0,585761.0,585761.0,2024-07-18,4841
S02574,2024-02-01,East,Radial,18,116.0,4956.0,574896.0,574896.0,2024-02-01,4956
S02575,2024-06-09,East,Radial,17,87.0,4895.0,425865.0,425865.0,2024-06-09,4895
S02577,2024-02-07,East,Radial,14,145.0,3610.0,523450.0,523450.0,2024-02-07,3610
S02578,2024-05-21,North,Biased,15,121.0,3522.0,426162.0,426162.0,2024-05-21,3522
S02579,2024-02-05,North,Radial,18,93.0,4951.0,460443.0,460443.0,2024-02-05,4951
S02580,2024-05-30,North,Biased,17,140.0,5268.0,737520.0,737520.0,2024-05-30,5268
S02581,2024-04-23,South,Radial,16,145.0,5463.0,762528.6400000001,762767.88,2024-04-23,5463
S02582,2024-03-06,North,Radial,18,85.0,4286.0,364310.0,364310.0,2024-03-06,4286
S02583,2024-04-14,South,Biased,18,147.0,5207.0,762528.6400000001,762767.88,2024-04-14,5207
S02584,2024-03-25,North,Biased,15,74.0,4534.0,335516.0,335516.0,2024-03-25,4534
S02585,2024-01-02,East,Biased,17,144.0,4071.0,586224.0,586224.0,2024-01-02,4071
S02586,2024-07-11,West,Radial,17,91.0,5457.0,496587.0,496587.0,2024-07-11,5457
S02587,2024-03-15,North,Radial,14,62.0,5267.0,326554.0,326554.0,2024-03-15,5267
S02588,2024-03-07,South,Radial,14,105.0,4246.0,445830.0,445830.0,2024-03-07,4246
S02589,2024-06-28,South,Radial,18,128.0,4014.0,513792.0,513792.0,2024-06-28,4014
S02590,2024-07-08,West,Biased,15,100.0,3643.0,364300.0,364300.0,2024-07-08,3643
S02591,2024-05-30,North,Biased,17,99.0,4491.0,444609.0,444609.0,2024-05-30,4491
S02592,2024-06-02,East,Radial,15,126.0,5265.0,663390.0,663390.0,2024-06-02,5265
S02593,2024-07-14,North,Radial,16,101.0,5044.0,509444.0,509444.0,2024-07-14,5044
S02594,2024-02-24,North,Radial,17,82.0,4308.0,353256.0,353256.0,2024-02-24,4308
S02597,2024-05-29,East,Radial,15,107.0,3692.0,395044.0,395044.0,2024-05-29,3692
S02598,2024-06-19,South,Biased,14,89.0,4814.0,428446.0,428446.0,2024-06-19,4814
S02599,2024-05-22,West,Radial,18,136.0,5162.0,702032.0,702032.0,2024-05-22,5162
S02600,2024-03-26,East,Radial,14,87.0,4942.0,429954.0,429954.0,2024-03-26,4942
S02601,2024-02-29,South,Biased,17,52.0,3959.0,205868.0,205868.0,2024-02-29,3959
S02602,2024-04-10,West,Biased,15,65.0,4571.0,297115.0,297115.0,2024-04-10,4571
S02604,2024-02-18,South,Biased,14,72.0,4787.0,344664.0,344664.0,2024-02-18,4787
S02605,2024-02-11,South,Radial,15,147.0,4776.0,702072.0,702072.0,2024-02-11,4776
S02607,2024-03-22,North,Biased,14,59.0,5044.0,297596.0,297596.0,2024-03-22,5044
S02608,2024-06-21,Unknown,Biased,17,114.0,5255.0,599070.0,599070.0,2024-06-21,5255
S02609,2024-02-04,North,Biased,16,71.0,4681.0,332351.0,332351.0,2024-02-04,4681
S02610,2024-06-06,North,Radial,16,101.0,4025.0,406525.0,406525.0,2024-06-06,4025
S02611,2024-06-06,North,Radial,18,105.0,4418.0,463890.0,463890.0,2024-06-06,4418
S02612,2024-05-13,East,Biased,18,82.0,3528.0,289296.0,289296.0,2024-05-13,3528
S02613,2024-03-07,Wst,Biased,18,138.0,4037.0,557106.0,557106.0,2024-03-07,4037
S02614,2024-03-20,East,Radial,17,135.0,5249.0,708615.0,708615.0,2024-03-20,5249
S02616,2024-06-28,East,Biased,15,79.0,4126.0,325954.0,325954.0,2024-06-28,4126
S02617,2024-01-14,West,Radial,17,131.0,4340.0,568540.0,568540.0,2024-01-14,4340
S02618,2024-03-13,East,Radial,17,73.0,3717.0,271341.0,271341.0,2024-03-13,3717
S02619,2024-05-22,East,Radial,18,54.0,4092.0,220968.0,220968.0,2024-05-22,4092
S02620,2024-05-28,West,Radial,18,102.0,4212.0,429624.0,429624.0,2024-05-28,4212
S02621,2024-06-11,Eest,Biased,17,104.0,3566.0,370864.0,370864.0,2024-06-11,3566
S02622,2024-03-06,North,Radial,16,72.0,4260.0,306720.0,306720.0,2024-03-06,4260
S02623,2024-03-31,South,Radial,16,140.0,3643.0,510020.0,510020.0,2024-03-31,3643
S02624,2024-05-09,East,Biased,18,125.0,4664.0,583000.0,583000.0,2024-05-09,4664
S02625,2024-06-11,South,Biased,16,59.0,4869.0,287271.0,287271.0,2024-06-11,4869
S02626,2024-01-20,East,Biased,15,147.0,3964.0,582708.0,582708.0,2024-01-20,3964
S02628,2024-01-25,North,Biased,15,129.0,3907.0,504003.0,504003.0,2024-01-25,3907
S02629,2024-07-12,West,Radial,17,142.0,4641.0,659022.0,659022.0,2024-07-12,4641
S02630,2024-01-25,South,Biased,17,111.0,5353.0,594183.0,594183.0,2024-01-25,5353
S02632,2024-02-02,North,Biased,17,76.0,4303.0,327028.0,327028.0,2024-02-02,4303
S02633,2024-06-12,North,Biased,17,56.0,4967.0,278152.0,278152.0,2024-06-12,4967
S02634,2024-04-04,South,Radial,18,148.0,4256.0,634144.0,634144.0,2024-04-04,4256
S02636,2024-03-05,North,Biased,18,123.0,4212.0,518076.0,518076.0,2024-03-05,4212
S02637,2024-04-19,East,Biased,16,59.0,3777.0,443617.5,222843.0,2024-04-19,3777
S02638,2024-03-20,East,Biased,18,124.0,3860.0,478640.0,478640.0,2024-03-20,3860
S02639,2024-02-23,East,Biased,15,106.0,4893.0,518658.0,518658.0,2024-02-23,4893
S02640,2024-05-04,West,Radial,14,79.0,5145.0,406455.0,406455.0,2024-05-04,5145
S02641,2024-06-28,East,Radial,17,52.0,3711.0,200853.24,200073.52,2024-06-28,3711
S02642,2024-05-10,Unknown,Biased,14,78.0,4782.0,372996.0,372996.0,2024-05-10,4782
S02644,2024-05-13,North,Radial,15,126.0,4620.0,582120.0,582120.0,2024-05-13,4620
S02645,2024-01-25,East,Radial,14,132.0,4733.0,624756.0,624756.0,2024-01-25,4733
S02646,2024-05-20,East,Biased,14,74.0,5071.0,375254.0,375254.0,2024-05-20,5071
S02647,2024-04-26,North,Radial,15,59.0,4277.0,252343.0,252343.0,2024-04-26,4277
S02648,2024-05-15,South,Biased,16,128.0,5135.0,657280.0,657280.0,2024-05-15,5135
S02649,2024-05-28,West,Biased,18,141.0,3520.24,496320.0,496320.0,2024-05-28,3520
S02650,2024-07-14,West,Biased,14,98.0,4228.0,414344.0,414344.0,2024-07-14,4228
S02651,2024-01-25,North,Biased,17,87.0,4956.0,431172.0,431172.0,2024-01-25,4956
S02652,2024-03-19,West,Radial,15,120.0,4115.0,493800.0,493800.0,2024-03-19,4115
S02653,2024-03-08,North,Radial,14,63.0,3870.0,243810.0,243810.0,2024-03-08,3870
S02654,2024-06-21,North,Radial,16,79.0,4916.0,388364.0,388364.0,2024-06-21,4916
S02655,2024-07-06,North,Biased,16,89.0,4123.0,366947.0,366947.0,2024-07-06,4123
S02656,2024-01-12,North,Radial,17,61.0,4742.0,289262.0,289262.0,2024-01-12,4742
S02657,2024-02-01,South,Biased,14,141.0,5027.0,708807.0,708807.0,2024-02-01,5027
S02658,2024-05-07,East,Biased,17,63.0,4131.0,260253.0,260253.0,2024-05-07,4131
S02659,2024-04-05,East,Radial,16,51.0,4260.0,213000.0,213000.0,2024-04-05,4260
S02660,2024-04-01,South,Biased,16,117.0,4346.0,508482.0,508482.0,2024-04-01,4346
S02661,2024-05-20,West,Biased,18,98.0,4447.0,435806.0,435806.0,2024-05-20,4447
S02662,2024-01-31,West,Biased,16,67.0,4619.0,309473.0,309473.0,2024-01-31,4619
S02663,2024-03-18,East,Radial,15,85.0,4955.0,421175.0,421175.0,2024-03-18,4955
S02664,2024-01-20,Unknown,Biased,18,113.0,3687.0,416631.0,416631.0,2024-01-20,3687
S02665,2024-05-25,East,Radial,17,145.0,4000.0,580000.0,580000.0,2024-05-25,4000
S02666,2024-02-29,East,Biased,16,77.0,4375.0,336875.0,336875.0,2024-02-29,4375
S02667,2024-07-09,South,Radial,15,141.0,3874.0,546234.0,546234.0,2024-07-09,3874
S02668,2024-05-13,West,Biased,18,81.0,3933.0,318573.0,318573.0,2024-05-13,3933
S02669,2024-06-08,South,Radial,15,121.0,4946.0,598466.0,598466.0,2024-06-08,4946
S02670,2024-04-02,East,Radial,18,74.0,4667.0,345358.0,345358.0,2024-04-02,4667
S02671,2024-02-12,East,Biased,18,96.0,5063.0,486048.0,486048.0,2024-02-12,5063
S02672,2024-05-09,East,Biased,18,69.0,3998.0,275862.0,275862.0,2024-05-09,3998
S02673,2024-02-29,North,Biased,17,82.0,3520.24,287410.0,287410.0,2024-02-29,3505
S02674,2024-05-30,North,Biased,18,79.0,4840.0,382360.0,382360.0,2024-05-30,4840
S02675,2024-01-31,North,Radial,18,86.0,5297.0,455542.0,455542.0,2024-01-31,5297
S02676,2024-01-05,South,Biased,15,129.0,4753.0,613137.0,613137.0,2024-01-05,4753
S02677,2024-06-10,East,Radial,18,102.0,4645.0,473790.0,473790.0,2024-06-10,4645
S02678,2024-01-10,West,Biased,17,138.0,5018.0,692484.0,692484.0,2024-01-10,5018
S02679,2024-03-29,South,Radial,15,123.0,5229.0,643167.0,643167.0,2024-03-29,5229
S02680,2024-05-09,South,Radial,18,118.0,4116.0,485688.0,485688.0,2024-05-09,4116
S02681,2024-05-05,South,Radial,15,57.0,5459.0,311163.0,311163.0,2024-05-05,5459
S02682,2024-01-11,West,Biased,17,146.0,4210.0,614660.0,614660.0,2024-01-11,4210
S02683,2024-06-26,East,Biased,15,51.0,3974.0,200853.24,200073.52,2024-06-26,3974
S02684,2024-06-07,North,Radial,17,144.0,4073.0,586512.0,586512.0,2024-06-07,4073
S02685,2024-02-25,East,Radial,16,56.0,4295.0,240520.0,240520.0,2024-02-25,4295
S02686,2024-03-23,East,Radial,18,111.0,4007.0,444777.0,444777.0,2024-03-23,4007
S02687,2024-05-16,Unknown,Radial,17,136.0,4091.0,556376.0,556376.0,2024-05-16,4091
S02688,2024-04-08,South,Radial,18,107.0,3674.0,393118.0,393118.0,2024-04-08,3674
S02690,2024-03-13,North,Radial,14,127.0,4191.0,532257.0,532257.0,2024-03-13,4191
S02691,2024-06-04,North,Biased,14,136.0,4794.0,651984.0,651984.0,2024-06-04,4794
S02693,2024-04-24,East,Biased,17,57.0,4287.0,244359.0,244359.0,2024-04-24,4287
S02694,2024-01-07,South,Radial,18,113.0,5241.0,592233.0,592233.0,2024-01-07,5241
S02695,2024-03-20,West,Radial,14,57.0,4071.0,232047.0,232047.0,2024-03-20,4071
S02696,2024-05-23,East,Radial,18,52.0,3685.0,200853.24,200073.52,2024-05-23,3685
S02697,2024-04-06,North,Radial,17,107.0,4086.0,437202.0,437202.0,2024-04-06,4086
S02698,2024-01-04,Wst,Biased,18,81.0,4617.0,443617.5,373977.0,2024-01-04,4617
S02699,2024-01-04,West,Biased,18,117.0,5102.0,596934.0,596934.0,2024-01-04,5102
S02700,2024-04-12,South,Biased,14,98.0,4013.0,393274.0,393274.0,2024-04-12,4013
S02701,2024-02-09,West,Radial,15,87.0,4701.0,408987.0,408987.0,2024-02-09,4701
S02702,2024-01-17,North,Radial,16,51.0,4153.0,211803.0,211803.0,2024-01-17,4153
S02703,2024-04-10,South,Radial,17,58.0,5475.0,317550.0,317550.0,2024-04-10,5475
S02705,2024-05-03,South,Radial,17,114.0,4055.0,462270.0,462270.0,2024-05-03,4055
S02706,2024-02-21,West,Radial,16,98.0,5209.0,510482.0,510482.0,2024-02-21,5209
S02707,2024-02-21,East,Biased,15,124.0,5425.0,672700.0,672700.0,2024-02-21,5425
S02708,2024-06-12,East,Biased,18,78.0,5427.0,423306.0,423306.0,2024-06-12,5427
S02709,2024-05-03,North,Radial,17,139.0,3794.0,527366.0,527366.0,2024-05-03,3794
S02710,2024-06-14,East,Biased,18,140.0,4754.0,665560.0,665560.0,2024-06-14,4754
S02711,2024-06-26,East,Biased,14,78.0,4759.0,371202.0,371202.0,2024-06-26,4759
S02712,2024-03-03,Eest,Biased,14,82.0,4616.0,378512.0,378512.0,2024-03-03,4616
S02713,2024-04-25,West,Biased,14,77.0,5010.0,385770.0,385770.0,2024-04-25,5010
S02714,2024-07-09,West,Radial,17,144.0,3543.0,510192.0,510192.0,2024-07-09,3543
S02715,2024-03-02,South,Biased,16,132.0,4038.0,533016.0,533016.0,2024-03-02,4038
S02716,2024-01-07,West,Radial,17,75.0,5307.0,398025.0,398025.0,2024-01-07,5307
S02717,2024-06-03,East,Radial,14,78.0,4998.0,389844.0,389844.0,2024-06-03,4998
S02718,2024-04-01,Wst,Biased,14,60.0,3538.0,212280.0,212280.0,2024-04-01,3538
S02719,2024-01-14,North,Radial,17,145.0,4908.0,711660.0,711660.0,2024-01-14,4908
S02720,2024-07-17,South,Biased,16,134.0,4958.0,664372.0,664372.0,2024-07-17,4958
S02721,2024-03-26,South,Radial,16,83.0,5476.0,455006.0,455006.0,2024-03-26,5482
S02722,2024-05-12,West,Radial,18,135.0,3788.0,511380.0,511380.0,2024-05-12,3788
S02723,2024-07-01,East,Biased,15,97.0,3747.0,363459.0,363459.0,2024-07-01,3747
S02724,2024-05-09,South,Biased,14,76.0,5085.0,386460.0,386460.0,2024-05-09,5085
S02726,2024-05-28,North,Biased,14,89.0,4961.0,441529.0,441529.0,2024-05-28,4961
S02727,2024-03-19,South,Radial,15,80.0,5318.0,425440.0,425440.0,2024-03-19,5318
S02728,2024-05-28,East,Biased,14,114.0,3708.0,422712.0,422712.0,2024-05-28,3708
S02729,2024-05-17,East,Radial,16,88.0,3623.0,318824.0,318824.0,2024-05-17,3623
S02730,2024-02-27,West,Radial,18,147.0,4474.0,657678.0,657678.0,2024-02-27,4474
S02731,2024-04-29,Unknown,Radial,17,73.0,5377.0,443617.5,392521.0,2024-04-29,5377
S02732,2024-06-15,South,Radial,17,141.0,5284.0,745044.0,745044.0,2024-06-15,5284
S02733,2024-05-12,West,Radial,16,117.0,3902.0,456534.0,456534.0,2024-05-12,3902
S02735,2024-01-13,West,Radial,15,142.0,4162.0,591004.0,591004.0,2024-01-13,4162
S02736,2024-06-29,North,Biased,14,72.0,4075.0,293400.0,293400.0,2024-06-29,4075
S02738,2024-06-21,South,Radial,17,76.0,3666.0,278616.0,278616.0,2024-06-21,3666
S02740,2024-06-12,West,Biased,15,94.0,4060.0,381640.0,381640.0,2024-06-12,4060
S02741,2024-07-06,East,Radial,17,76.0,5222.0,396872.0,396872.0,2024-07-06,5222
S02742,2024-05-18,West,Radial,14,122.0,3647.0,444934.0,444934.0,2024-05-18,3647
S02743,2024-07-09,Unknown,Biased,18,54.0,4200.0,226800.0,226800.0,2024-07-09,4200
S02744,2024-05-28,North,Biased,18,108.0,4122.0,445176.0,445176.0,2024-05-28,4122
S02745,2024-02-21,South,Biased,15,121.0,5419.0,655699.0,655699.0,2024-02-21,5419
S02746,2024-07-01,North,Biased,16,131.0,3764.0,493084.0,493084.0,2024-07-01,3764
S02747,2024-04-26,West,Biased,14,84.0,4000.0,336000.0,336000.0,2024-04-26,4000
S02748,2024-01-26,West,Biased,15,119.0,3778.0,449582.0,449582.0,2024-01-26,3778
S02749,2024-07-14,North,Radial,16,136.0,4248.0,577728.0,577728.0,2024-07-14,4248
S02750,2024-02-03,South,Biased,16,95.0,4402.0,418190.0,418190.0,2024-02-03,4402
S02751,2024-02-21,South,Biased,14,139.0,3658.0,508462.0,508462.0,2024-02-21,3658
S02752,2024-04-21,North,Radial,14,105.0,4583.0,481215.0,481215.0,2024-04-21,4583
S02753,2024-03-22,West,Radial,16,73.0,3998.0,291854.0,291854.0,2024-03-22,3998
S02755,2024-06-05,West,Radial,15,128.0,5110.0,654080.0,654080.0,2024-06-05,5110
S02756,2024-06-14,North,Radial,14,87.0,3987.0,346869.0,346869.0,2024-06-14,3987
S02757,2024-02-11,West,Radial,16,133.0,3964.0,527212.0,527212.0,2024-02-11,3964
S02758,2024-01-21,North,Biased,17,142.0,3727.0,529234.0,529234.0,2024-01-21,3727
S02760,2024-05-20,West,Radial,16,97.0,4879.0,473263.0,473263.0,2024-05-20,4879
S02761,2024-04-22,South,Radial,17,58.0,4989.0,289362.0,289362.0,2024-04-22,4989
S02763,2024-07-10,South,Biased,17,118.0,4298.0,507164.0,507164.0,2024-07-10,4298
S02764,2024-01-17,North,Radial,14,97.0,4252.0,443617.5,412444.0,2024-01-17,4252
S02767,2024-06-17,North,Biased,17,54.0,4807.0,259578.0,259578.0,2024-06-17,4807
S02768,2024-05-08,North,Biased,18,133.0,5381.0,715673.0,715673.0,2024-05-08,5381
S02769,2024-05-09,South,Radial,15,60.0,3761.0,225660.0,225660.0,2024-05-09,3761
S02770,2024-02-29,South,Biased,16,109.0,5325.0,580425.0,580425.0,2024-02-29,5325
S02771,2024-02-17,South,Biased,14,76.0,4359.0,331284.0,331284.0,2024-02-17,4359
S02772,2024-01-29,Wst,Biased,18,142.0,3863.0,548546.0,548546.0,2024-01-29,3863
S02773,2024-04-06,West,Radial,17,56.0,5044.0,282464.0,282464.0,2024-04-06,5044
S02774,2024-01-10,East,Radial,18,109.0,5384.0,586856.0,586856.0,2024-01-10,5384
S02775,2024-02-27,West,Biased,17,99.0,3597.0,356103.0,356103.0,2024-02-27,3597
S02776,2024-07-06,West,Radial,18,116.0,4535.0,526060.0,526060.0,2024-07-06,4535
S02777,2024-01-21,North,Radial,14,118.0,4283.0,505394.0,505394.0,2024-01-21,4283
S02778,2024-01-28,East,Radial,14,104.0,4082.0,424528.0,424528.0,2024-01-28,4082
S02779,2024-02-03,Unknown,Radial,16,126.0,4426.0,557676.0,557676.0,2024-02-03,4426
S02780,2024-01-08,West,Radial,14,65.0,4940.0,321100.0,321100.0,2024-01-08,4940
S02781,2024-07-05,North,Biased,18,61.0,5024.0,306464.0,306464.0,2024-07-05,5024
S02782,2024-07-18,North,Biased,18,76.0,3634.0,276184.0,276184.0,2024-07-18,3634
S02783,2024-06-25,East,Biased,14,82.0,3758.0,308156.0,308156.0,2024-06-25,3758
S02784,2024-03-19,North,Biased,15,128.0,4415.0,565120.0,565120.0,2024-03-19,4415
S02785,2024-05-24,South,Radial,18,134.0,4016.0,538144.0,538144.0,2024-05-24,4016
S02787,2024-03-27,South,Biased,15,104.0,5274.0,548496.0,548496.0,2024-03-27,5274
S02788,2024-03-28,East,Radial,14,101.0,4817.0,486517.0,486517.0,2024-03-28,4817
S02789,2024-06-21,East,Radial,17,86.0,5370.0,461820.0,461820.0,2024-06-21,5370
S02790,2024-03-09,North,Radial,18,64.0,5134.0,328576.0,328576.0,2024-03-09,5134
S02791,2024-06-08,North,Radial,17,133.0,4963.0,660079.0,660079.0,2024-06-08,4963
S02792,2024-06-20,East,Biased,16,132.0,3650.0,481800.0,481800.0,2024-06-20,3650
S02793,2024-07-11,East,Radial,15,114.0,5004.0,570456.0,570456.0,2024-07-11,5004
S02794,2024-03-27,South,Radial,17,117.0,4781.0,559377.0,559377.0,2024-03-27,4781
S02796,2024-01-08,North,Radial,17,121.0,4672.0,565312.0,565312.0,2024-01-08,4672
S02797,2024-03-17,South,Radial,17,54.0,4473.0,241542.0,241542.0,2024-03-17,4473
S02798,2024-07-18,North,Radial,16,58.0,3641.0,443617.5,211178.0,2024-07-18,3641
S02800,2024-02-12,West,Biased,17,79.0,4457.0,352103.0,352103.0,2024-02-12,4457
S02801,2024-05-08,North,Biased,16,120.0,5269.0,632280.0,632280.0,2024-05-08,5269
S02802,2024-04-18,South,Radial,17,135.0,4406.0,594810.0,594810.0,2024-04-18,4406
S02804,2024-05-31,East,Biased,16,142.0,4570.0,648940.0,648940.0,2024-05-31,4570
S02805,2024-05-31,Unknown,Biased,17,76.0,4895.0,372020.0,372020.0,2024-05-31,4895
S02806,2024-01-17,East,Biased,14,138.0,3593.0,495834.0,495834.0,2024-01-17,3593
S02807,2024-05-12,North,Biased,18,148.0,4260.0,630480.0,630480.0,2024-05-12,4260
S02808,2024-05-27,East,Radial,17,140.0,3855.0,539700.0,539700.0,2024-05-27,3855
S02809,2024-01-21,South,Biased,15,112.0,4031.0,451472.0,451472.0,2024-01-21,4031
S02810,2024-02-27,East,Radial,16,124.0,4191.0,519684.0,519684.0,2024-02-27,4191
S02811,2024-06-07,North,Radial,17,130.0,4795.0,623350.0,623350.0,2024-06-07,4795
S02812,2024-04-19,North,Radial,18,80.0,4952.0,396160.0,396160.0,2024-04-19,4952
S02813,2024-05-18,South,Biased,18,131.0,4147.0,543257.0,543257.0,2024-05-18,4147
S02814,2024-06-28,South,Biased,15,68.0,5272.0,358496.0,358496.0,2024-06-28,5272
