Sale_ID,Date,Region,Tyre_Type,Tyre_Size,Units_Sold,Unit_Price,Total_Sales
S01400,2024-03-14,East,Radial,17,137.0,3603,493611.0
S01401,2024-01-07,North,Radial,14,78.0,4056,316368.0
S01402,2024-06-09,South,Radial,15,54.0,3559,192186.0
S01403,30/05/2024,North,Radial,18,84.0,5101,428484.0
S01404,2024-03-25,,Biased,18,114.0,4234,482676.0
S01405,2024-05-26,West,Biased,18,149.0,5082,757218.0
S01406,2024-04-21,West,Biased,17,131.0,4761,623691.0
S01407,2024-05-04,East,Biased,18,119.0,3870,460530.0
S01408,2024-05-26,West,Biased,15,136.0,3525,479400.0
S01409,2024-02-05,,Biased,15,123.0,3892,478716.0
S01410,2024-01-29,North,Radial,18,56.0,5342,299152.0
S01411,2024-07-06,South,Radial,16,93.0,4105,381765.0
S01412,2024-03-22,,Biased,18,121.0,3609,436689.0
S01413,2024-01-02,East,Biased,16,62.0,4915,304730.0
S01414,2024-05-08,East,Biased,14,143.0,4272,610896.0
S01415,2024-02-16,West,Radial,14,131.0,3753,491643.0
S01416,2024-07-15,West,Radial,15,127.0,5330,676910.0
S01417,2024-05-27,Wst,Radial,17,124.0,5359,664516.0
S01418,2024-01-11,East,Radial,15,87.0,5075,441525.0
S01419,2024-05-09,North,Biased,15,62.0,5327,330274.0
S01420,2024-07-13,,Biased,17,103.0,4416,454848.0
S01421,2024-04-28,South,Biased,15,93.0,4265,396645.0
S01422,2024-05-19,West,Biased,17,146.0,4620,674520.0
S01423,2024-01-20,East,Radial,15,,4037,250294.0
S01424,2024-01-05,West,Radial,14,74.0,4627,342398.0
S01425,2024-02-06,North,Biased,16,73.0,4114,300322.0
S01426,2024-06-14,West,Radial,15,78.0,4086,318708.0
S01427,2024-05-16,East,Radial,16,149.0,4096,610304.0
S01428,2024-02-22,East,Radial,18,119.0,5019,597261.0
S01429,2024-06-20,South,Radial,15,67.0,4737,317379.0
S01430,2024-04-08,East,Biased,14,141.0,3612,509292.0
S01431,26/03/2024,South,Radial,17,,4835,261090.0
S01432,2024-04-17,North,BIASED,14,67.0,4068,272556.0
S01433,2024-01-24,East,Radial,16,112.0,4454,498848.0
S01434,2024-03-21,West,Radial,17,86.0,4395,377970.0
S01435,2024-06-06,North,Biased,14,120.0,4624,554880.0
S01436,2024-04-29,West,Biased,14,104.0,4261,
S01437,2024-02-28,West,Radial,14,122.0,5170,630740.0
S01438,2024-05-07,West,Radial,17,148.0,4437,656676.0
S01439,2024-04-23,North,Biased,14,61.0,4152,253272.0
S01440,2024-04-24,North,Radial,14,101.0,3583,361883.0
S01441,2024-01-14,East,Radial,16,106.0,4218,447108.0
S01442,2024-01-09,Wst,Biased,14,95.0,5265,500175.0
S01443,2024-02-09,South,Radial,14,93.0,5453,507129.0
S01444,12/07/2024,East,Radial,18,73.0,4367,318791.0
S01445,2024-01-25,North,Radial,17,58.0,4448,257984.0
S01446,2024-04-12,South,Radial,18,61.0,3801,231861.0
S01447,2024-01-22,North,Radial,16,149.0,5476,815924.0
S01448,2024-01-04,,Biased,18,58.0,5096,295568.0
S01449,2024-06-02,East,Radial,15,71.0,4740,336540.0
S01450,2024-07-04,South,Biased,17,66.0,4067,268422.0
S01451,2024-01-29,East,Biased,14,82.0,4040,331280.0
S01452,2024-04-18,North,Radial,18,not available,5146,494016.0
S01453,2024-04-07,South,Biased,18,137.0,3591,491967.0
S01454,2024-02-06,West,Radial,14,64.0,4153,265792.0
S01455,2024-03-15,Wst,Biased,14,142.0,4975,706450.0
S01456,2024-03-10,North,Biased,16,not available,4113,596385.0
S01457,2024-05-25,South,Biased,18,82.0,3570,292740.0
S01458,2024-05-07,,Radial,18,142.0,5048,716816.0
S01459,2024-03-25,East,Biased,15,64.0,4924,
S01460,11/02/2024,South,Biased,15,,4168,316768.0
S01461,2024-04-09,South,Biased,18,not available,3580,526260.0
S01462,2024-02-10,West,Radial,15,110.0,4623,508530.0
S01463,2024-06-14,East,Radial,18,117.0,4094,478998.0
S01464,2024-02-03,East,Biased,17,131.0,3717,486927.0
S01465,2024-01-17,East,Biased,16,134.0,4383,587322.0
S01466,2024-06-13,South,Biased,15,97.0,4248,412056.0
S01467,2024-06-01,North,Biased,18,57.0,3624,206568.0
S01468,2024-05-01,South,Radial,15,55.0,3700,203500.0
S01469,2024-03-16,South,Radial,16,112.0,4525,506800.0
S01470,2024-03-27,West,Radial,17,133.0,4073,541709.0
S01471,2024-04-26,North,Biased,14,51.0,4543,231693.0
S01472,2024-04-15,East,Radial,14,71.0,4482,318222.0
S01473,2024-03-26,,Biased,15,70.0,4221,295470.0
S01474,2024-01-27,South,Biased,18,55.0,4451,244805.0
S01475,2024-02-26,,Biased,16,145.0,5381,780245.0
S01476,2024-01-31,Eest,Radial,17,119.0,3679,437801.0
S01477,2024-05-13,Eest,Biased,17,62.0,4932,305784.0
S01478,2024-06-16,South,Radial,17,50.0,4585,229250.0
S01479,2024-04-07,East,Biased,14,71.0,3772,267812.0
S01480,2024-01-12,East,Radial,16,73.0,4306,314338.0
S01481,22/02/2024,North,Biased,14,113.0,5276,596188.0
S01482,2024-07-17,West,Radial,15,90.0,4262,383580.0
S01483,2024-05-17,North,Biased,17,143.0,4533,648219.0
S01484,2024-06-21,West,Radial,16,71.0,4198,298058.0
S01485,2024-05-24,West,Biased,17,110.0,4420,486200.0
S01486,2024-06-02,West,Biased,14,61.0,4121,251381.0
S01487,2024-07-08,East,Biased,14,139.0,4039,561421.0
S01488,2024-05-01,North,Radial,14,53.0,4485,237705.0
S01489,2024-02-15,East,Biased,17,132.0,3959,522588.0
S01490,2024-03-04,South,Biased,16,129.0,4584,591336.0
S01491,2024-05-09,North,Biased,16,61.0,4581,279441.0
S01492,2024-02-23,West,Radial,15,82.0,3799,311518.0
S01493,2024-04-16,East,Biased,17,70.0,3996,279720.0
S01494,2024-07-11,East,Biased,15,149.0,4862,724438.0
S01495,2024-02-20,North,Radial,15,122.0,4775,582550.0
S01496,2024-06-29,North,Biased,15,121.0,4930,596530.0
S01497,2024-02-05,Wst,Radial,15,133.0,5497,731101.0
S01498,2024-04-24,West,Biased,14,123.0,4779,587817.0
S01499,2024-01-26,South,Radial,15,145.0,4904,711080.0
S01500,2024-01-29,West,Radial,16,141.0,4668,658188.0
S01501,28/05/2024,East,Radial,15,123.0,4090,503070.0
S01502,2024-01-11,South,Biased,14,121.0,3840,464640.0
S01503,2024-02-09,South,Biased,18,101.0,5329,538229.0
S01504,2024-01-11,South,Radial,18,96.0,5321,510816.0
S01505,2024-06-12,North,Biased,18,146.0,3902,569692.0
S01506,2024-04-22,West,Biased,17,108.0,3787,408996.0
S01507,2024-07-05,South,Radial,16,96.0,4488,430848.0
S01508,2024-02-08,North,Radial,14,105.0,3713,389865.0
S01509,2024-02-23,North,Radial,18,62.0,4031,249922.0
S01510,2024-04-07,South,Radial,14,93.0,4369,406317.0
S01511,2024-02-24,,Biased,14,84.0,4241,356244.0
S01512,2024-04-20,,Biased,17,78.0,5099,397722.0
S01513,2024-05-31,South,Biased,18,105.0,5071,532455.0
S01514,2024-05-29,East,Biased,15,54.0,5484,296136.0
S01515,2024-03-09,South,Biased,14,116.0,3710,430360.0
S01516,2024-02-25,South,Biased,18,102.0,3670,374340.0
S01517,2024-02-02,West,Radial,14,,4037,440033.0
S01518,2024-02-05,South,Biased,17,55.0,4786,263230.0
S01519,2024-05-27,South,Biased,17,97.0,4301,417197.0
S01520,2024-03-21,East,Biased,15,129.0,4175,538575.0
S01521,2024-07-08,East,Radial,17,84.0,3889,326676.0
S01522,2024-04-18,West,Radial,18,67.0,3920,262640.0
S01523,2024-06-02,South,Biased,17,60.0,3561,213660.0
S01524,2024-07-12,South,Radial,15,100.0,3585,358500.0
S01525,2024-03-13,East,Radial,16,72.0,4512,324864.0
S01526,2024-02-09,North,Biased,14,96.0,5108,490368.0
S01527,2024-01-17,North,Biased,14,124.0,3990,494760.0
S01528,2024-05-08,North,BIASED,18,108.0,4395,474660.0
S01529,2024-03-01,East,Radial,15,not available,3559,377254.0
S01530,2024-06-19,East,Radial,15,142.0,3976,564592.0
S01531,2024-04-13,Nort,Biased,15,105.0,3819,400995.0
S01532,2024-02-11,North,Radial,14,76.0,4189,318364.0
S01533,2024-01-25,South,Radial,17,122.0,3551,433222.0
S01534,2024-02-08,East,Radial,14,84.0,4156,349104.0
S01535,2024-02-04,East,Biased,14,104.0,4327,450008.0
S01536,2024-05-10,North,Biased,14,58.0,4600,266800.0
S01537,17/04/2024,North,Biased,17,67.0,3618,
S01538,2024-06-20,West,Biased,16,93.0,4220,392460.0
S01539,2024-06-27,East,Biased,18,70.0,4705,329350.0
S01540,2024-04-11,West,Radial,16,105.0,4005,420525.0
S01541,2024-04-07,South,Radial,16,97.0,5173,501781.0
S01542,2024-01-12,West,Radial,14,149.0,4136,
S01543,2024-01-19,North,Radial,16,50.0,3652,182600.0
S01544,2024-04-10,East,Radial,14,76.0,4541,345116.0
S01545,2024-02-13,East,Radial,14,94.0,4587,431178.0
S01546,2024-07-05,West,Biased,18,112.0,3996,447552.0
S01547,2024-02-18,West,BIASED,15,107.0,5271,563997.0
S01548,2024-07-07,South,Radial,14,89.0,3578,318442.0
S01549,2024-01-17,South,Biased,16,112.0,3558,398496.0
S01550,2024-03-14,North,Radial,18,87.0,4934,429258.0
S01551,2024-02-26,North,Radial,16,78.0,4262,332436.0
S01552,2024-02-24,North,Biased,15,89.0,4325,384925.0
S01553,2024-02-16,West,Biased,17,68.0,4584,311712.0
S01554,2024-01-12,West,Radial,15,137.0,4990,683630.0
S01555,2024-03-02,East,Biased,18,105.0,5153,541065.0
S01556,2024-03-20,North,Radial,15,93.0,4602,427986.0
S01557,2024-03-23,Wst,Radial,15,114.0,5272,601008.0
S01558,2024-01-08,East,Radial,18,149.0,5362,798938.0
S01559,2024-05-28,North,Radial,18,136.0,5206,708016.0
S01560,21/03/2024,South,Radial,16,62.0,5011,310682.0
S01561,2024-04-27,South,Biased,14,79.0,3743,295697.0
S01562,2024-07-16,West,Radial,17,98.0,3707,363286.0
S01563,2024-07-18,East,Biased,17,124.0,4355,540020.0
S01564,2024-01-25,South,Radial,17,112.0,4610,516320.0
S01565,2024-03-29,East,Biased,15,120.0,5174,620880.0
S01566,2024-01-12,East,Radial,18,84.0,4099,344316.0
S01567,2024-05-22,South,Biased,18,60.0,4144,248640.0
S01568,2024-02-28,Eest,Radial,18,98.0,5477,536746.0
S01569,2024-06-02,South,Radial,14,89.0,3538,314882.0
S01570,2024-04-18,West,Biased,18,70.0,4699,328930.0
S01571,2024-01-26,North,Biased,18,96.0,3977,381792.0
S01572,2024-02-16,North,Biased,15,52.0,5115,265980.0
S01573,2024-02-01,West,Biased,16,79.0,3519,278001.0
S01574,2024-01-10,South,Biased,17,137.0,3720,509640.0
S01575,2024-01-16,South,Biased,15,116.0,5372,623152.0
S01576,2024-07-17,South,Radial,15,111.0,3774,418914.0
S01577,2024-05-24,South,Radial,15,86.0,5223,449178.0
S01578,2024-05-30,West,Radial,17,146.0,4677,682842.0
S01579,2024-01-26,North,Biased,15,71.0,3962,281302.0
S01580,2024-03-26,East,Biased,16,80.0,4932,394560.0
S01581,2024-05-14,East,Biased,18,95.0,5178,491910.0
S01582,2024-01-14,North,Radial,16,125.0,3750,468750.0
S01583,2024-03-19,West,Biased,18,94.0,3711,348834.0
S01584,2024-04-26,East,Radial,18,63.0,5001,315063.0
S01585,2024-01-07,North,Biased,15,61.0,5184,316224.0
S01586,2024-05-16,West,Biased,15,112.0,4186,468832.0
S01587,2024-04-24,East,Biased,17,140.0,3918,548520.0
S01588,2024-06-24,South,Radial,14,126.0,4695,591570.0
S01589,2024-03-12,South,Biased,16,137.0,4006,548822.0
S01590,2024-02-28,West,Radial,17,87.0,4145,360615.0
S01591,2024-03-22,South,Biased,17,96.0,5151,494496.0
S01592,2024-04-25,West,Biased,16,103.0,4368,449904.0
S01593,2024-06-15,North,Biased,16,104.0,4726,491504.0
S01594,2024-05-25,North,Biased,18,97.0,5442,527874.0
S01595,2024-07-05,East,Radial,14,122.0,3991,486902.0
S01596,2024-04-12,West,Biased,15,121.0,3794,459074.0
S01597,2024-01-17,East,Radial,14,64.0,3956,253184.0
S01598,2024-01-14,East,Biased,14,120.0,4669,560280.0
S01599,2024-06-07,North,Biased,15,137.0,4761,652257.0
S01600,2024-05-31,East,Biased,14,65.0,4239,275535.0
S01601,2024-04-17,South,Radial,17,137.0,5290,724730.0
S01602,2024-07-06,East,Biased,17,92.0,3923,360916.0
S01603,2024-02-14,West,Radial,15,56.0,4507,252392.0
S01604,2024-04-07,South,Radial,15,92.0,3791,348772.0
S01605,2024-05-10,North,Biased,16,77.0,3655,281435.0
S01606,2024-02-06,West,Radial,16,115.0,5483,630545.0
S01607,2024-06-19,South,Biased,14,147.0,5374,789978.0
S01608,2024-06-16,West,Radial,14,109.0,3849,419541.0
S01609,2024-07-01,South,Radial,15,,4965,258180.0
S01610,2024-04-17,West,Radial,14,50.0,5457,272850.0
S01611,2024-02-08,West,Radial,18,,3742,299360.0
S01612,2024-01-15,South,Biased,17,105.0,4730,496650.0
S01613,2024-04-29,North,Radial,14,136.0,4951,673336.0
S01614,2024-01-04,,Biased,14,133.0,5289,703437.0
S01615,2024-04-02,West,Radial,16,129.0,4471,576759.0
S01616,2024-06-01,West,Biased,18,95.0,3757,356915.0
S01617,2024-05-20,North,Biased,14,81.0,4084,330804.0
S01618,2024-06-09,North,Radial,17,130.0,3534,459420.0
S01619,2024-01-16,East,Radial,14,67.0,4652,311684.0
S01620,2024-06-18,North,Biased,15,117.0,3929,459693.0
S01621,2024-04-17,West,Radial,18,84.0,5223,438732.0
S01622,2024-05-05,South,RADIAL,14,149.0,4842,721458.0
S01623,2024-07-12,North,Radial,18,72.0,3594,258768.0
S01624,2024-02-24,,Radial,14,128.0,3719,476032.0
S01625,2024-06-18,,Radial,17,62.0,3800,235600.0
S01626,2024-02-03,East,Radial,17,127.0,5160,655320.0
S01627,2024-06-06,South,Radial,18,63.0,4708,296604.0
S01628,13/01/2024,North,Radial,16,86.0,4560,392160.0
S01629,2024-05-20,,Radial,16,54.0,4274,230796.0
S01630,2024-01-18,North,Biased,15,71.0,5145,365295.0
S01631,2024-06-08,South,Radial,16,77.0,3899,300223.0
S01632,2024-04-05,South,Radial,18,53.0,4189,222017.0
S01633,2024-05-02,West,Radial,16,99.0,4665,461835.0
S01634,2024-02-08,East,Radial,15,78.0,4492,350376.0
S01635,2024-02-15,East,Radial,14,86.0,3633,312438.0
S01636,2024-01-29,North,Biased,16,84.0,4968,417312.0
S01637,2024-07-08,South,Biased,18,69.0,4160,287040.0
S01638,2024-03-02,South,Radial,18,84.0,5429,456036.0
S01639,2024-07-03,North,Biased,15,148.0,4811,712028.0
S01640,2024-01-16,North,Radial,15,133.0,5425,721525.0
S01641,2024-07-02,West,Radial,17,51.0,3757,191607.0
S01642,2024-04-30,East,Biased,17,107.0,4562,488134.0
S01643,2024-01-10,East,Biased,17,67.0,3804,254868.0
S01644,2024-06-06,East,Biased,14,143.0,4806,687258.0
S01645,2024-06-01,West,Biased,18,105.0,5347,561435.0
S01646,12/04/2024,North,Biased,17,113.0,4025,454825.0
S01647,2024-03-24,North,RADIAL,18,142.0,3906,554652.0
S01648,2024-05-12,East,Radial,15,101.0,4882,493082.0
S01649,2024-03-05,East,Radial,14,71.0,4385,311335.0
S01650,2024-06-25,West,Biased,15,142.0,3877,550534.0
S01651,2024-01-03,South,Radial,18,109.0,3968,432512.0
S01652,2024-06-21,South,Biased,17,,4372,257948.0
S01653,2024-05-21,East,Radial,15,133.0,5470,727510.0
S01654,2024-04-29,West,Biased,16,129.0,4489,579081.0
S01655,2024-06-06,East,Biased,14,55.0,4804,264220.0
S01656,2024-03-08,South,Radial,18,130.0,5088,661440.0
S01657,2024-05-25,East,RADIAL,17,55.0,3510,193050.0
S01658,2024-07-08,,Radial,15,135.0,4174,563490.0
S01659,2024-02-06,South,Radial,14,131.0,4194,549414.0
S01660,2024-06-01,South,Biased,17,145.0,4709,682805.0
S01661,24/06/2024,North,Radial,15,77.0,5487,422499.0
S01662,2024-07-11,North,Biased,18,91.0,5072,461552.0
S01663,2024-06-29,East,Radial,16,not available,4472,550056.0
S01664,2024-03-13,South,RADIAL,16,90.0,3508,315720.0
S01665,2024-05-22,North,Radial,18,112.0,3527,395024.0
S01666,2024-02-18,East,Radial,14,71.0,4322,306862.0
S01667,2024-04-30,East,Radial,18,141.0,4185,590085.0
S01668,2024-03-28,East,Biased,15,128.0,4987,638336.0
S01669,2024-07-14,East,Radial,14,,5162,402636.0
S01670,2024-05-19,East,Biased,16,120.0,4010,481200.0
S01671,2024-07-05,West,Radial,15,83.0,4001,332083.0
S01672,2024-02-06,South,Biased,17,145.0,4081,591745.0
S01673,2024-03-01,East,Radial,17,51.0,5318,271218.0
S01674,2024-06-19,West,Radial,17,75.0,4277,320775.0
S01675,2024-05-03,South,RADIAL,16,124.0,5186,643064.0
S01676,2024-07-16,North,Biased,18,138.0,4160,574080.0
S01677,2024-02-08,East,Biased,14,68.0,4741,322388.0
S01678,2024-07-02,West,Radial,16,69.0,4952,341688.0
S01679,2024-03-03,North,Radial,15,82.0,5161,423202.0
S01680,2024-02-15,West,Radial,15,130.0,3502,455260.0
S01681,2024-03-28,South,Biased,17,143.0,4710,673530.0
S01682,2024-01-11,South,Radial,14,131.0,3542,464002.0
S01683,2024-03-02,North,Biased,17,145.0,5134,744430.0
S01684,2024-03-17,West,Radial,15,53.0,4274,226522.0
S01685,2024-06-01,East,Biased,15,81.0,4934,399654.0
S01686,2024-07-17,East,Biased,18,68.0,4713,320484.0
S01687,2024-02-21,North,Biased,18,52.0,3541,184132.0
S01688,2024-01-04,North,Radial,18,141.0,4620,651420.0
S01689,2024-02-28,North,Biased,17,110.0,5295,
S01690,2024-03-12,West,Radial,14,87.0,4229,367923.0
S01691,2024-05-27,East,Biased,18,55.0,5481,301455.0
S01692,2024-04-02,East,Radial,16,105.0,4147,435435.0
S01693,2024-03-03,East,Biased,18,89.0,5375,478375.0
S01694,2024-02-23,North,Biased,17,130.0,4156,540280.0
S01695,2024-04-26,East,Radial,14,118.0,5040,594720.0
S01696,2024-04-19,South,Radial,18,132.0,5482,723624.0
S01697,2024-03-14,North,Biased,14,91.0,4380,
S01698,2024-04-16,East,Biased,16,148.0,5428,803344.0
S01699,2024-02-26,West,Radial,15,135.0,4659,628965.0
S01700,2024-06-17,North,Biased,14,137.0,4009,549233.0
S01701,2024-01-03,South,Biased,18,123.0,5042,620166.0
S01702,2024-04-29,South,Radial,17,51.0,3536,180336.0
S01703,2024-01-06,West,Radial,17,77.0,4322,332794.0
S01704,2024-01-05,West,Radial,17,66.0,4078,269148.0
S01705,2024-01-05,North,Biased,17,119.0,5427,645813.0
S01706,2024-02-23,North,Biased,14,118.0,4336,511648.0
S01707,2024-02-16,South,Biased,17,not available,4016,353408.0
S01708,2024-06-25,West,Radial,15,56.0,4284,239904.0
S01709,2024-01-09,Nort,Biased,16,81.0,4520,366120.0
S01710,2024-04-08,South,Radial,14,53.0,4378,232034.0
S01711,2024-01-20,West,Radial,14,70.0,4581,320670.0
S01712,2024-05-01,South,Biased,17,81.0,4458,361098.0
S01713,2024-03-01,,Radial,17,131.0,3654,478674.0
S01714,2024-05-02,,Biased,14,146.0,5395,787670.0
S01715,2024-06-11,North,Radial,17,63.0,3612,227556.0
S01716,2024-06-26,North,Radial,17,119.0,4983,592977.0
S01717,2024-03-22,East,Radial,17,124.0,5127,635748.0
S01718,2024-03-02,West,BIASED,17,95.0,4335,411825.0
S01719,2024-05-24,South,Radial,17,69.0,5279,364251.0
S01720,2024-01-03,North,Biased,18,142.0,5319,755298.0
S01721,2024-06-08,East,Radial,18,107.0,4100,438700.0
S01722,2024-01-13,East,Radial,18,148.0,3941,583268.0
S01723,2024-04-29,West,RADIAL,14,129.0,5213,672477.0
S01724,2024-05-04,West,Biased,16,97.0,3727,361519.0
S01725,2024-03-29,North,Biased,14,56.0,4373,244888.0
S01726,2024-03-13,East,Biased,18,89.0,5102,454078.0
S01727,2024-03-08,South,Biased,14,108.0,4645,501660.0
S01728,2024-05-21,East,Biased,16,85.0,4170,354450.0
S01729,2024-04-10,South,Radial,17,93.0,4880,453840.0
S01730,2024-04-07,South,Radial,15,80.0,4791,383280.0
S01731,2024-01-11,North,Biased,18,91.0,4194,381654.0
S01732,2024-04-14,,Biased,18,93.0,5008,465744.0
S01733,2024-07-02,South,Biased,16,92.0,4368,401856.0
S01734,2024-03-07,West,Biased,17,92.0,4527,416484.0
S01735,2024-05-02,South,Radial,17,96.0,5001,480096.0
S01736,2024-01-29,West,Biased,15,55.0,3620,199100.0
S01737,2024-05-16,West,Biased,17,142.0,4241,602222.0
S01738,2024-07-13,East,Biased,16,140.0,5333,746620.0
S01739,2024-06-01,West,Biased,17,115.0,5009,576035.0
S01740,2024-03-16,South,Radial,16,135.0,4742,640170.0
S01741,2024-06-18,West,Radial,18,58.0,4193,
S01742,2024-01-09,East,Biased,18,60.0,4801,288060.0
S01743,2024-02-09,North,Radial,18,129.0,3756,484524.0
S01744,2024-01-25,South,Radial,14,126.0,4827,608202.0
S01745,2024-01-05,South,Biased,18,not available,3542,237314.0
S01746,2024-05-18,East,Biased,16,not available,4369,323306.0
S01747,2024-07-05,East,Radial,15,146.0,4415,644590.0
S01748,2024-05-03,East,Radial,17,123.0,5053,621519.0
S01749,2024-02-07,East,Radial,18,107.0,5233,559931.0
S01750,2024-03-12,South,Radial,14,,5212,411748.0
S01751,2024-05-12,North,Radial,14,50.0,4087,204350.0
S01752,2024-06-24,West,Biased,16,112.0,4412,494144.0
S01753,2024-03-30,West,RADIAL,15,146.0,5216,761536.0
S01754,2024-05-25,North,Radial,18,128.0,4673,598144.0
S01755,2024-07-16,North,Radial,18,78.0,4093,319254.0
S01756,2024-02-06,North,Radial,14,115.0,4533,521295.0
S01757,2024-02-29,East,Radial,16,124.0,4291,532084.0
S01758,2024-06-24,South,Radial,14,102.0,3711,378522.0
S01759,2024-01-28,South,Radial,14,147.0,5175,760725.0
S01760,2024-07-15,South,Radial,15,68.0,4783,325244.0
S01761,2024-03-21,East,Biased,16,115.0,5461,628015.0
S01762,2024-04-23,South,Biased,15,133.0,4905,652365.0
S01763,2024-02-09,East,Radial,16,101.0,4912,496112.0
S01764,2024-02-14,South,Biased,18,80.0,4421,353680.0
S01765,2024-03-02,North,Biased,17,109.0,5263,573667.0
S01766,2024-04-02,West,Biased,17,117.0,5478,640926.0
S01767,2024-04-24,West,Biased,16,142.0,5481,778302.0
S01768,2024-07-04,East,Biased,17,79.0,3835,302965.0
S01769,2024-03-07,South,Biased,14,62.0,4528,280736.0
S01770,2024-02-25,West,Radial,18,64.0,4421,282944.0
S01771,2024-02-09,North,Radial,18,69.0,3582,
S01772,2024-04-07,North,Biased,17,83.0,4529,375907.0
S01773,2024-02-09,North,Radial,16,141.0,3651,514791.0
S01774,2024-03-31,East,Biased,14,69.0,5258,362802.0
S01775,02/02/2024,Eest,Radial,16,99.0,4704,465696.0
S01776,2024-01-06,South,RADIAL,17,138.0,5298,731124.0
S01777,2024-05-26,,Radial,18,76.0,5301,402876.0
S01778,2024-03-20,South,Biased,18,79.0,4690,370510.0
S01779,16/06/2024,South,Radial,16,105.0,4993,524265.0
S01780,01/04/2024,North,Radial,15,133.0,3577,475741.0
S01781,2024-04-06,South,Biased,16,114.0,3911,445854.0
S01782,2024-02-28,West,Biased,15,not available,5077,751396.0
S01783,2024-02-28,East,Radial,16,104.0,5097,530088.0
S01784,2024-02-17,South,Biased,15,73.0,3880,283240.0
S01785,2024-06-17,Nort,Radial,15,74.0,4447,329078.0
S01786,2024-01-13,East,Radial,15,102.0,4289,437478.0
S01787,2024-04-16,East,Biased,15,125.0,3812,
S01788,2024-02-14,South,Biased,14,60.0,4363,261780.0
S01789,2024-03-29,West,Radial,15,143.0,3894,556842.0
S01790,2024-06-29,South,Biased,15,109.0,5433,592197.0
S01791,2024-06-18,West,Radial,18,126.0,4042,509292.0
S01792,2024-04-09,East,Biased,14,96.0,3503,336288.0
S01793,2024-07-09,South,Biased,15,74.0,3608,266992.0
S01794,2024-06-03,North,Biased,17,74.0,4417,326858.0
S01795,2024-06-14,South,Biased,14,66.0,4385,289410.0
S01796,2024-07-06,West,Biased,18,61.0,3592,219112.0
S01797,2024-01-07,West,Radial,16,101.0,4622,466822.0
S01798,2024-05-12,South,Radial,18,60.0,3691,221460.0
S01799,2024-02-14,West,Radial,18,59.0,3832,226088.0
S01800,2024-02-27,East,Biased,14,130.0,4735,615550.0
S01801,2024-01-31,South,Radial,14,109.0,5118,557862.0
S01802,2024-01-23,West,Radial,17,103.0,4730,487190.0
